id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
103,11758,-0.05,0.48,1.04,1.14,14416.83,51.75,LOOSE_MOUNT_SPEED4
104,11858,-0.07,0.52,1.05,1.17,14482.08,51.75,LOOSE_MOUNT_SPEED4
105,11958,-0.09,0.48,1.00,1.12,14430.68,51.75,LOOSE_MOUNT_SPEED4
106,12058,-0.14,0.55,1.04,1.18,15629.39,51.75,LOOSE_MOUNT_SPEED4
107,12158,-0.10,0.55,1.09,1.22,15253.13,51.75,LOOSE_MOUNT_SPEED4
108,12258,0.00,0.45,1.12,1.21,14600.18,51.75,LOOSE_MOUNT_SPEED4
109,12358,0.12,0.41,1.12,1.20,14478.21,51.75,LOOSE_MOUNT_SPEED4
110,12458,0.16,0.49,1.15,1.27,15797.64,51.75,LOOSE_MOUNT_SPEED4
111,12558,0.13,0.50,1.14,1.25,15127.14,51.75,LOOSE_MOUNT_SPEED4
112,12658,0.10,0.47,1.16,1.26,15097.93,51.75,LOOSE_MOUNT_SPEED4
113,12758,0.12,0.30,1.11,1.16,14660.62,51.75,LOOSE_MOUNT_SPEED4
114,12858,0.11,0.42,1.07,1.16,14515.62,51.75,LOOSE_MOUNT_SPEED4
115,12958,0.03,0.47,1.08,1.18,13715.79,51.75,LOOSE_MOUNT_SPEED4
116,13058,-0.01,0.55,1.14,1.26,13834.50,51.75,LOOSE_MOUNT_SPEED4
117,13158,-0.12,0.53,1.05,1.18,14116.86,51.75,LOOSE_MOUNT_SPEED4
118,13258,-0.06,0.65,1.08,1.26,14160.41,51.75,LOOSE_MOUNT_SPEED4
119,13358,-0.02,0.57,1.11,1.24,15057.64,51.75,LOOSE_MOUNT_SPEED4
120,13458,0.11,0.43,1.11,1.19,14146.75,51.75,LOOSE_MOUNT_SPEED4
121,13558,0.19,0.44,1.14,1.23,13015.04,51.75,LOOSE_MOUNT_SPEED4
122,13658,0.18,0.54,1.14,1.28,13343.40,51.75,LOOSE_MOUNT_SPEED4
123,13758,0.10,0.43,1.16,1.24,13956.45,51.75,LOOSE_MOUNT_SPEED4
124,13858,0.11,0.33,1.14,1.19,14719.50,51.75,LOOSE_MOUNT_SPEED4
125,13958,0.11,0.48,1.14,1.24,13320.37,51.75,LOOSE_MOUNT_SPEED4
126,14058,0.05,0.58,1.12,1.26,14055.71,51.75,LOOSE_MOUNT_SPEED4
