id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
187,20158,-0.10,-0.00,-0.00,0.10,2695.56,44.69,IMBALANCE_SPEED2
188,20258,-0.00,0.92,0.65,1.13,2849.02,44.69,IMBALANCE_SPEED2
189,20358,-0.07,1.01,0.62,1.19,3030.30,44.69,IMBALANCE_SPEED2
190,20458,-0.11,1.01,0.65,1.20,3022.03,44.69,IMBALANCE_SPEED2
191,20558,-0.21,-0.00,-0.00,0.21,3161.91,44.69,IMBALANCE_SPEED2
192,20658,-0.22,1.06,-0.00,1.09,3362.91,44.69,IMBALANCE_SPEED2
193,20758,-0.46,0.68,0.86,1.19,3222.83,44.69,IMBALANCE_SPEED2
194,20858,-0.26,-0.00,-0.00,0.26,3169.14,44.69,IMBALANCE_SPEED2
195,21629,0.30,0.01,1.27,1.31,3850.29,44.62,IMBALANCE_SPEED2
196,21728,-0.07,0.12,-0.00,0.14,4201.61,44.62,IMBALANCE_SPEED2
197,21828,-0.45,0.11,0.93,1.04,4178.32,44.62,IMBALANCE_SPEED2
198,21927,0.38,-1.96,-0.52,2.06,4691.33,44.62,IMBALANCE_SPEED2
199,22028,-0.06,0.27,1.01,1.04,4376.59,44.62,IMBALANCE_SPEED2
200,22128,0.11,0.75,0.72,1.04,4237.45,44.62,IMBALANCE_SPEED2
201,22227,0.38,-1.96,-0.52,2.06,4559.24,44.62,IMBALANCE_SPEED2
202,22328,0.17,-0.13,1.26,1.28,4326.22,44.62,IMBALANCE_SPEED2
203,22427,0.38,-1.96,-0.52,2.06,4905.17,44.62,IMBALANCE_SPEED2
204,22528,-0.52,0.64,0.90,1.22,4455.24,44.62,IMBALANCE_SPEED2
205,22628,0.20,-0.14,1.27,1.29,5157.88,44.62,IMBALANCE_SPEED2
206,22728,0.27,0.87,-0.00,0.92,5066.15,44.62,IMBALANCE_SPEED2
207,22828,-0.24,0.31,-0.00,0.40,4947.29,44.62,IMBALANCE_SPEED2
208,22928,0.58,-0.03,1.32,1.44,5208.73,44.62,IMBALANCE_SPEED2
209,23027,0.38,-1.96,-0.52,2.06,4710.98,44.62,IMBALANCE_SPEED2
210,23128,0.51,0.13,1.71,1.79,5052.31,44.62,IMBALANCE_SPEED2
211,23227,0.38,-1.96,-0.52,2.06,5345.44,44.62,IMBALANCE_SPEED2
212,23328,-0.76,1.22,0.90,1.70,4560.32,44.62,IMBALANCE_SPEED2
213,23428,0.58,-0.23,1.27,1.41,5087.92,44.62,IMBALANCE_SPEED2
214,23528,0.03,0.89,0.55,1.05,5626.58,44.62,IMBALANCE_SPEED2
215,23627,0.38,-1.96,-0.52,2.06,5308.53,44.62,IMBALANCE_SPEED2
216,23728,0.33,1.03,0.68,1.28,5443.19,44.62,IMBALANCE_SPEED2
217,23827,0.38,-1.96,-0.52,2.06,5024.75,44.62,IMBALANCE_SPEED2
218,23928,-0.41,0.77,0.80,1.18,5654.70,44.62,IMBALANCE_SPEED2
219,24027,0.38,-1.96,-0.52,2.06,4947.54,44.62,IMBALANCE_SPEED2
220,24128,0.08,0.67,1.16,1.34,5877.45,44.62,IMBALANCE_SPEED2
221,24227,0.38,-1.96,-0.52,2.06,5419.54,44.62,IMBALANCE_SPEED2
222,24328,0.39,0.91,-0.00,0.99,6173.98,44.62,IMBALANCE_SPEED2
223,24428,-0.89,1.13,1.00,1.75,5390.31,44.62,IMBALANCE_SPEED2
224,24527,0.38,-1.96,-0.52,2.06,5596.88,44.62,IMBALANCE_SPEED2
225,24627,0.38,-1.96,-0.52,2.06,5646.23,44.62,IMBALANCE_SPEED2
226,24728,0.53,1.12,1.52,1.96,5960.67,44.62,IMBALANCE_SPEED2
227,24827,0.38,-1.96,-0.52,2.06,5402.51,44.62,IMBALANCE_SPEED2
228,24928,-0.30,0.84,-0.00,0.90,6222.84,44.62,IMBALANCE_SPEED2
229,25028,0.16,-0.00,-0.00,0.16,5711.14,44.62,IMBALANCE_SPEED2
230,25128,-0.49,0.76,0.84,1.23,6260.38,44.62,IMBALANCE_SPEED2
231,25228,0.57,-0.43,1.36,1.54,6157.22,44.62,IMBALANCE_SPEED2
