timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
622358,0.02,0.39,1.03,1.10,38.36,31.94,OFF
622557,0.02,0.02,0.03,0.04,21.41,31.94,OFF
622658,0.02,0.38,1.03,1.10,32.67,31.94,OFF
622758,0.02,0.39,1.03,1.10,27.05,31.94,OFF
622957,0.02,0.02,0.03,0.04,46.30,31.94,OFF
623058,0.02,0.39,1.03,1.10,48.18,31.94,OFF
623158,0.02,0.38,1.03,1.10,26.81,31.94,OFF
623357,0.02,0.02,0.03,0.04,24.57,31.94,OFF
623458,0.02,0.38,1.03,1.10,12.70,31.94,OFF
623558,0.02,0.38,1.03,1.10,25.50,31.94,OFF
623757,0.02,0.02,0.03,0.04,19.55,31.94,OFF
623858,0.02,0.38,1.03,1.10,36.98,31.94,OFF
624057,0.02,0.02,0.03,0.04,26.02,31.94,OFF
624158,0.02,0.39,1.03,1.10,30.00,31.94,OFF
624357,0.02,0.02,0.03,0.04,24.13,31.94,OFF
624458,0.02,0.39,1.03,1.10,39.26,31.94,OFF
624558,0.02,0.38,1.03,1.10,16.15,31.94,OFF
624658,0.02,0.39,1.06,1.13,31.63,31.94,OFF
624857,0.02,0.02,0.03,0.04,35.84,31.94,OFF
624958,0.02,0.38,1.02,1.09,22.61,31.94,OFF
625058,0.02,0.38,-0.00,0.38,22.84,31.94,OFF
625158,0.02,0.39,1.03,1.10,48.22,31.94,OFF
625258,0.02,0.38,-0.00,0.38,22.00,31.94,OFF
625358,0.02,0.39,1.02,1.09,36.36,31.94,OFF
625557,0.02,0.02,0.03,0.04,27.52,31.94,OFF
625658,0.02,0.39,1.03,1.10,39.28,31.94,OFF
625758,0.02,0.38,0.50,0.63,33.05,31.94,OFF
625957,0.02,0.02,0.03,0.04,20.05,31.94,OFF
626058,0.02,0.38,1.03,1.10,21.43,31.94,OFF
626158,0.02,0.38,0.50,0.63,39.50,31.94,OFF
626357,0.02,0.02,0.03,0.04,46.75,31.94,OFF
626458,0.02,0.39,1.03,1.10,38.44,31.94,OFF
626558,0.02,0.38,1.03,1.09,31.75,31.94,OFF
626757,0.02,0.02,0.03,0.04,34.43,31.94,OFF
626858,0.02,0.38,1.03,1.10,35.77,31.94,OFF
626958,0.02,0.38,1.03,1.10,31.38,31.94,OFF
627157,0.02,0.02,0.03,0.04,49.95,31.94,OFF
627929,0.02,0.38,1.03,1.10,30.14,31.94,OFF
628028,0.02,0.39,1.03,1.10,36.43,31.94,OFF
628128,0.02,0.39,1.03,1.10,45.68,31.94,OFF
628327,0.02,0.02,0.03,0.04,27.62,31.94,OFF
628428,0.02,0.39,1.03,1.10,20.09,31.94,OFF
628627,0.02,0.02,0.03,0.04,32.51,31.94,OFF
628728,0.02,0.39,1.03,1.10,20.51,31.94,OFF
628927,0.02,0.02,0.03,0.04,27.98,31.94,OFF
629028,0.03,0.39,1.03,1.10,21.15,31.94,OFF
629227,0.02,0.02,0.03,0.04,30.19,31.94,OFF
629328,0.02,0.39,1.03,1.10,27.63,31.94,OFF
629527,0.02,0.02,0.03,0.04,65.01,31.94,OFF
629628,0.02,0.38,1.03,1.10,25.22,31.94,OFF
629827,0.02,0.02,0.03,0.04,19.67,31.94,OFF
629928,0.02,0.38,1.03,1.10,41.35,31.94,OFF
630127,0.02,0.02,0.03,0.04,35.33,31.94,OFF
630228,0.02,0.38,1.03,1.10,36.60,31.94,OFF
630427,0.02,0.02,0.03,0.04,26.15,31.94,OFF
630528,0.02,0.39,1.03,1.10,45.51,31.94,OFF
630727,0.02,0.02,0.03,0.04,38.52,31.94,OFF
630828,0.02,0.38,1.03,1.10,28.67,31.94,OFF
631027,0.02,0.02,0.03,0.04,36.05,31.94,OFF
631128,0.02,0.38,1.03,1.10,37.49,31.94,OFF
631327,0.02,0.02,0.03,0.04,19.95,31.94,OFF
631428,0.02,0.38,1.03,1.10,49.62,31.94,OFF
631627,0.02,0.02,0.03,0.04,33.18,31.94,OFF
631728,0.02,0.38,1.03,1.10,32.31,31.94,OFF
631927,0.02,0.02,0.03,0.04,28.76,31.94,OFF
632028,0.02,0.39,1.03,1.10,18.75,31.94,OFF
632227,0.02,0.02,0.03,0.04,28.82,31.94,OFF
632328,0.02,0.38,1.03,1.10,33.51,31.94,OFF
632527,0.02,0.02,0.03,0.04,27.71,31.94,OFF
632628,0.02,0.38,1.03,1.10,14.84,31.94,OFF
632827,0.02,0.02,0.03,0.04,24.20,31.94,OFF
632928,0.02,0.38,1.03,1.10,58.42,31.94,OFF
633127,0.02,0.02,0.03,0.04,33.99,31.94,OFF
633228,0.02,0.38,1.03,1.10,59.22,31.94,OFF
633427,0.02,0.02,0.03,0.04,35.87,31.94,OFF
633528,0.02,0.39,1.03,1.10,51.38,31.94,OFF
633727,0.02,0.38,1.82,1.86,27.03,31.94,OFF
633828,0.02,0.38,1.03,1.10,29.58,31.94,OFF
634027,0.02,0.02,0.03,0.04,26.34,31.94,OFF
634128,0.02,0.38,1.03,1.10,53.00,31.94,OFF
634327,0.02,0.02,0.03,0.04,35.98,31.94,OFF
634428,0.02,0.38,1.03,1.10,25.44,31.94,OFF
634627,0.02,0.02,0.03,0.04,29.49,31.94,OFF
634728,0.02,0.39,1.03,1.10,37.11,31.94,OFF
634927,0.02,0.02,0.03,0.04,49.97,31.94,OFF
635028,0.02,0.39,1.03,1.10,30.18,31.94,OFF
635227,0.02,0.02,0.03,0.04,15.20,31.94,OFF
635328,0.03,0.38,1.03,1.10,40.40,31.94,OFF
635527,0.02,0.02,0.03,0.04,17.13,31.94,OFF
635628,0.02,0.38,1.03,1.10,19.85,31.94,OFF
635827,0.02,0.02,0.03,0.04,30.51,31.94,OFF
635928,0.02,0.38,1.03,1.10,31.94,31.94,OFF
636127,0.02,0.02,0.03,0.04,26.57,31.94,OFF
636228,0.02,0.38,1.03,1.10,39.27,31.94,OFF
636427,0.02,0.02,0.03,0.04,19.95,31.94,OFF
636528,0.02,0.38,1.03,1.10,33.70,31.94,OFF
636727,0.02,0.02,0.03,0.04,25.74,31.94,OFF
636828,0.02,0.39,1.02,1.09,25.94,31.94,OFF
637027,0.02,0.02,0.03,0.04,15.74,31.94,OFF
637128,0.02,0.39,1.03,1.10,31.97,31.94,OFF
637327,0.02,0.02,0.03,0.04,20.62,31.94,OFF
638099,0.02,0.39,1.03,1.10,34.14,31.94,OFF
638198,0.02,0.38,1.03,1.10,19.33,31.94,OFF
638298,0.03,0.38,1.03,1.10,15.90,31.94,OFF
638497,0.02,0.02,0.03,0.04,20.48,31.94,OFF
638598,0.02,0.38,1.03,1.10,35.38,31.94,OFF
638698,0.02,0.38,-0.00,0.38,17.68,31.94,OFF
638798,0.02,0.38,1.03,1.10,41.98,31.94,OFF
638898,0.02,0.38,1.03,1.10,24.68,31.94,OFF
639097,0.02,0.38,-1.49,1.54,27.87,31.94,OFF
639198,0.02,0.39,1.03,1.10,27.19,31.94,OFF
639397,0.02,0.02,0.03,0.04,43.84,31.94,OFF
639498,0.02,0.38,1.02,1.09,22.39,31.94,OFF
639598,0.02,0.38,1.03,1.10,21.14,31.94,OFF
639797,0.02,0.02,0.03,0.04,21.50,31.94,OFF
639898,0.02,0.38,1.03,1.10,16.34,31.94,OFF
639998,0.02,0.38,1.03,1.10,43.95,31.94,OFF
640197,0.02,0.02,0.03,0.04,15.58,31.94,OFF
640298,0.02,0.38,1.03,1.10,50.10,31.94,OFF
640398,0.02,0.38,1.02,1.09,15.95,31.94,OFF
640597,0.02,0.02,0.03,0.04,36.64,31.94,OFF
640698,0.02,0.38,1.03,1.10,48.40,31.94,OFF
640798,0.02,0.38,0.50,0.63,46.84,31.94,OFF
640997,0.02,0.02,0.03,0.04,37.85,31.94,OFF
641098,0.02,0.39,1.03,1.10,37.46,31.94,OFF
641198,0.03,0.38,1.03,1.10,37.03,31.94,OFF
641397,0.02,0.02,0.03,0.04,43.48,31.94,OFF
641498,0.01,0.38,1.03,1.10,47.18,31.94,OFF
641598,0.02,0.38,-0.00,0.38,21.31,31.94,OFF
641698,0.03,0.38,1.03,1.10,27.01,31.94,OFF
641798,0.02,0.38,1.03,1.10,25.04,31.94,OFF
641997,0.02,0.02,0.03,0.04,35.58,31.94,OFF
642098,0.02,0.39,1.03,1.10,36.40,31.94,OFF
642198,0.02,0.38,-0.00,0.38,45.90,31.94,OFF
642298,0.02,0.39,1.03,1.10,22.59,31.94,OFF
642398,0.02,0.39,1.02,1.09,33.99,31.94,OFF
642597,0.02,0.02,0.03,0.04,29.72,31.94,OFF
642698,0.02,0.38,1.03,1.10,22.27,31.94,OFF
642798,0.02,0.38,1.03,1.10,16.54,31.94,OFF
642997,0.02,0.02,0.03,0.04,25.88,31.94,OFF
643098,0.02,0.38,1.03,1.10,17.35,31.94,OFF
643198,0.02,0.39,-0.00,0.39,21.18,31.94,OFF
643298,0.02,0.38,1.03,1.10,33.86,31.94,OFF
643398,0.02,0.38,1.03,1.10,24.13,31.94,OFF
643597,0.02,0.02,0.03,0.04,23.39,31.94,OFF
643698,0.02,0.39,1.02,1.09,24.72,31.94,OFF
643798,0.02,0.39,1.03,1.10,14.53,31.94,OFF
643997,0.02,0.02,0.03,0.04,28.02,31.94,OFF
644098,0.03,0.28,-0.00,0.28,19.90,31.94,OFF
644198,0.02,0.38,1.03,1.10,19.11,31.94,OFF
644298,0.02,0.39,1.03,1.10,30.62,31.94,OFF
644497,0.02,0.02,0.03,0.04,34.65,31.94,OFF
644598,0.02,0.38,1.03,1.10,24.61,31.94,OFF
644698,0.02,0.38,1.03,1.10,30.49,31.94,OFF
644798,0.02,0.38,1.03,1.10,41.52,31.94,OFF
644997,0.02,0.02,0.03,0.04,48.57,31.94,OFF
645098,0.02,0.38,1.03,1.10,29.90,31.94,OFF
645198,0.02,0.38,1.03,1.10,47.17,31.94,OFF
645397,0.02,0.02,0.03,0.04,24.35,31.94,OFF
645498,0.02,0.38,1.03,1.10,23.08,31.94,OFF
645598,0.02,0.38,1.03,1.10,22.66,31.94,OFF
645797,0.02,0.02,0.03,0.04,17.85,31.94,OFF
645898,0.02,0.38,1.03,1.10,18.55,31.94,OFF
645998,0.02,0.38,1.03,1.10,37.50,31.94,OFF
646197,0.02,0.02,0.03,0.04,23.25,31.94,OFF
646298,0.02,0.38,1.03,1.10,47.06,31.94,OFF
646398,0.02,0.39,-0.00,0.39,50.14,31.94,OFF
646498,0.02,0.38,1.03,1.10,35.04,31.94,OFF
646598,0.02,0.38,1.03,1.10,25.13,31.94,OFF
646797,0.02,0.02,0.03,0.04,24.68,31.94,OFF
646898,0.02,0.39,1.03,1.10,24.52,31.94,OFF
646998,0.02,0.38,1.03,1.10,23.71,31.94,OFF
647197,0.02,0.38,-1.93,1.96,14.52,31.94,OFF
647298,0.02,0.38,1.03,1.10,24.24,31.94,OFF
647497,0.02,0.02,0.03,0.04,16.80,31.94,OFF
648269,0.02,0.38,1.02,1.09,18.34,31.94,OFF
648368,0.02,0.38,1.03,1.10,16.16,31.94,OFF
648468,0.02,0.38,1.04,1.10,46.70,31.94,OFF
648667,0.02,0.02,0.03,0.04,30.72,31.94,OFF
648768,0.02,0.38,1.02,1.09,74.00,31.94,OFF
648967,0.02,0.02,0.03,0.04,38.37,31.94,OFF
649068,0.02,0.38,1.03,1.10,19.11,31.94,OFF
649267,0.02,0.02,0.03,0.04,36.57,31.94,OFF
649368,0.02,0.38,1.03,1.10,15.99,31.94,OFF
649567,0.02,0.02,0.03,0.04,30.46,31.94,OFF
649668,0.02,0.39,1.02,1.09,20.18,31.94,OFF
649867,0.02,0.02,0.03,0.04,22.08,31.94,OFF
649968,0.02,0.39,1.03,1.10,28.88,31.94,OFF
650167,0.02,0.02,0.03,0.04,32.23,31.94,OFF
650268,0.02,0.38,1.03,1.10,29.94,31.94,OFF
650467,0.02,0.02,0.03,0.04,29.10,31.94,OFF
650568,0.02,0.38,1.03,1.10,30.65,31.94,OFF
650767,0.02,0.02,0.03,0.04,16.03,31.94,OFF
650868,0.02,0.38,1.03,1.10,25.68,31.94,OFF
651067,0.02,0.02,0.03,0.04,18.89,31.94,OFF
651168,0.02,0.39,1.02,1.10,23.09,31.94,OFF
651367,0.02,0.02,0.03,0.04,15.64,31.94,OFF
651468,0.02,0.38,1.03,1.10,35.40,31.94,OFF
651667,0.02,0.02,0.03,0.04,18.30,31.94,OFF
651768,0.02,0.39,1.03,1.10,39.89,31.94,OFF
651967,0.02,0.02,0.03,0.04,27.54,31.94,OFF
652068,0.02,0.39,1.03,1.10,16.47,31.94,OFF
652267,0.02,0.02,0.03,0.04,34.01,31.94,OFF
652368,0.02,0.39,1.03,1.10,23.53,31.94,OFF
652468,0.02,0.38,1.06,1.13,59.48,31.94,OFF
652667,0.02,0.02,0.03,0.04,30.97,31.94,OFF
652768,0.02,0.38,1.03,1.10,71.20,31.94,OFF
652967,0.02,0.02,0.03,0.04,41.78,31.94,OFF
653068,0.02,0.38,1.03,1.10,30.62,31.94,OFF
653267,0.02,0.02,0.03,0.04,44.99,31.94,OFF
653368,0.02,0.39,1.03,1.10,22.39,31.94,OFF
653567,0.02,0.02,0.03,0.04,45.64,31.94,OFF
653668,0.02,0.39,1.03,1.10,28.40,31.94,OFF
653867,0.02,0.02,0.03,0.04,11.35,31.94,OFF
653968,0.02,0.38,1.03,1.10,12.87,31.94,OFF
654167,0.02,0.02,0.03,0.04,37.15,31.94,OFF
654268,0.02,0.39,1.03,1.10,43.15,31.94,OFF
654467,0.02,0.02,0.03,0.04,26.86,31.94,OFF
654568,0.02,0.38,1.02,1.09,26.03,31.94,OFF
654767,0.02,0.02,0.03,0.04,44.07,31.94,OFF
654868,0.02,0.38,1.03,1.10,29.95,31.94,OFF
655067,0.02,0.02,0.03,0.04,28.04,31.94,OFF
655168,0.02,0.38,1.02,1.09,39.48,31.94,OFF
655367,0.02,0.02,0.03,0.04,10.74,31.94,OFF
655468,0.02,0.38,1.03,1.10,41.57,31.94,OFF
655568,0.02,0.38,1.03,1.10,38.35,31.94,OFF
655767,0.02,0.02,0.03,0.04,19.86,31.94,OFF
655868,0.02,0.38,1.03,1.10,29.11,31.94,OFF
655968,0.02,0.38,1.06,1.13,17.24,31.94,OFF
656068,0.02,0.12,-0.00,0.13,23.36,31.94,OFF
656168,0.02,0.38,1.03,1.09,46.66,31.94,OFF
656268,0.03,0.38,1.03,1.10,35.98,31.94,OFF
656368,0.02,0.12,-0.00,0.13,18.46,31.94,OFF
656468,0.02,0.38,1.03,1.10,19.94,31.94,OFF
656568,0.02,0.38,1.03,1.10,17.75,31.94,OFF
656668,0.02,0.12,-0.00,0.13,14.53,31.94,OFF
656768,0.02,0.38,1.02,1.09,20.74,31.94,OFF
656868,0.02,0.38,1.03,1.10,18.20,31.94,OFF
656968,0.02,0.12,-0.00,0.13,16.97,31.94,OFF
657068,0.02,0.39,1.03,1.10,21.23,31.94,OFF
657168,0.02,0.38,1.06,1.13,26.39,31.94,OFF
657268,0.02,0.12,-0.00,0.13,44.41,31.94,OFF
657368,0.02,0.38,1.03,1.10,35.94,31.94,OFF
657468,0.02,0.12,-0.00,0.13,34.92,31.94,OFF
657568,0.02,0.38,1.03,1.10,22.70,31.94,OFF
658339,0.02,0.38,1.03,1.10,29.06,31.94,OFF
658438,0.02,0.39,1.03,1.10,34.63,31.94,OFF
658538,0.02,0.39,1.03,1.10,39.10,31.94,OFF
658638,0.02,0.12,-0.00,0.13,57.39,31.94,OFF
658738,0.02,0.38,1.03,1.10,28.80,31.94,OFF
658838,0.02,0.25,-0.00,0.25,27.06,31.94,OFF
658938,0.02,0.39,1.03,1.10,17.02,31.94,OFF
659038,0.02,0.39,1.03,1.10,16.84,31.94,OFF
659138,0.02,0.12,-0.00,0.13,46.59,31.94,OFF
659238,0.02,0.38,1.03,1.10,25.75,31.94,OFF
659338,0.02,0.12,-0.00,0.13,56.56,31.94,OFF
659438,0.02,-0.00,-0.00,0.02,24.34,31.94,OFF
659538,0.02,-0.00,-0.00,0.02,19.01,31.94,OFF
659638,0.02,0.38,1.03,1.10,24.15,31.94,OFF
659837,0.02,0.02,0.03,0.04,40.61,31.94,OFF
659938,0.02,0.39,1.03,1.10,30.09,31.94,OFF
660137,0.02,0.02,0.03,0.04,40.01,31.94,OFF
660238,0.02,0.38,1.03,1.10,36.53,31.94,OFF
660437,0.02,0.02,0.03,0.04,29.22,31.94,OFF
660538,0.02,0.39,1.03,1.10,37.78,31.94,OFF
660737,0.02,0.02,0.03,0.04,22.52,31.94,OFF
660838,0.02,0.38,1.03,1.10,28.67,31.94,OFF
661037,0.02,0.02,0.03,0.04,29.36,31.94,OFF
661138,0.02,0.38,1.04,1.11,37.28,31.94,OFF
661337,0.02,0.02,0.03,0.04,23.99,31.94,OFF
661438,0.02,0.39,1.02,1.10,30.42,31.94,OFF
661538,0.02,0.38,1.06,1.13,25.51,31.94,OFF
661737,0.02,0.38,1.70,1.74,13.40,31.94,OFF
661838,0.02,0.38,1.03,1.09,23.74,31.94,OFF
662037,0.02,0.02,0.03,0.04,15.14,31.94,OFF
662138,0.02,0.38,1.02,1.09,20.54,31.94,OFF
662337,0.02,0.02,0.03,0.04,27.45,31.94,OFF
662438,0.02,0.38,1.03,1.10,41.16,31.94,OFF
662637,0.02,0.02,0.03,0.04,28.83,31.94,OFF
662738,0.02,0.38,1.03,1.10,24.71,31.94,OFF
662937,0.02,0.02,0.03,0.04,18.60,31.94,OFF
663038,0.02,0.38,1.02,1.09,29.72,31.94,OFF
663237,0.02,0.02,0.03,0.04,30.13,31.94,OFF
663338,0.02,0.39,1.03,1.10,25.87,31.94,OFF
663537,0.02,0.02,0.03,0.04,30.13,31.94,OFF
663638,0.02,0.39,1.03,1.10,19.63,31.94,OFF
663837,0.02,0.02,0.03,0.04,19.22,31.94,OFF
663938,0.02,0.38,1.03,1.10,24.81,31.94,OFF
664137,0.02,0.02,0.03,0.04,29.67,31.94,OFF
664238,0.02,0.38,1.03,1.10,33.39,31.94,OFF
664437,0.02,0.02,0.03,0.04,30.56,31.94,OFF
664538,0.02,0.39,1.03,1.10,31.35,31.94,OFF
664638,0.02,0.38,1.06,1.13,24.06,31.94,OFF
664837,0.02,0.02,0.03,0.04,49.84,31.94,OFF
664938,0.03,0.38,1.03,1.10,25.97,31.94,OFF
665137,0.02,0.02,0.03,0.04,32.31,31.94,OFF
665238,0.02,0.39,1.03,1.10,24.80,31.94,OFF
665437,0.02,0.02,0.03,0.04,38.60,31.94,OFF
665538,0.02,0.39,1.03,1.10,30.49,31.94,OFF
665737,0.02,0.02,0.03,0.04,23.61,31.94,OFF
665838,0.02,0.38,1.03,1.10,49.48,31.94,OFF
666037,0.02,0.02,0.03,0.04,31.62,31.94,OFF
666138,0.02,0.39,1.03,1.10,42.85,31.94,OFF
666337,0.02,0.02,0.03,0.04,43.52,31.94,OFF
666438,0.02,0.39,1.03,1.10,28.87,31.94,OFF
666637,0.02,0.02,0.03,0.04,29.79,31.94,OFF
666738,0.02,0.38,1.03,1.10,19.05,31.94,OFF
666937,0.02,0.02,0.03,0.04,24.77,31.94,OFF
667038,0.02,0.39,1.03,1.10,18.07,31.94,OFF
667237,0.02,0.02,0.03,0.04,32.10,31.94,OFF
667338,0.02,0.38,1.02,1.09,22.37,31.94,OFF
667537,0.02,0.02,0.03,0.04,42.04,31.94,OFF
667638,0.02,0.38,1.03,1.10,16.61,31.94,OFF
668509,0.02,0.02,0.03,0.04,36.75,31.94,OFF
668607,0.38,-1.96,-0.52,2.06,30.66,31.94,OFF
668708,0.02,0.39,1.03,1.10,38.70,31.94,OFF
668907,0.02,0.02,0.03,0.04,26.67,31.94,OFF
669008,0.02,0.39,1.03,1.10,56.29,31.94,OFF
669107,0.38,-1.96,-0.52,2.06,38.58,31.94,OFF
669307,0.02,0.38,-1.68,1.72,17.56,31.94,OFF
669408,0.02,0.38,1.03,1.10,46.58,31.94,OFF
669507,0.38,-1.96,-0.52,2.06,29.94,31.94,OFF
669707,0.02,0.02,0.03,0.04,35.08,31.94,OFF
669808,0.02,0.38,1.03,1.10,27.05,31.94,OFF
669907,0.38,-1.96,-0.52,2.06,59.42,31.94,OFF
670107,0.02,0.02,0.03,0.04,31.70,31.94,OFF
670208,0.02,0.39,1.03,1.10,17.68,31.94,OFF
670307,0.38,-1.96,-0.52,2.06,30.15,31.94,OFF
670507,0.02,0.02,0.03,0.04,20.57,31.94,OFF
670608,0.02,0.38,1.02,1.09,26.11,31.94,OFF
670707,0.38,-1.96,-0.52,2.06,63.21,31.94,OFF
670907,0.02,0.02,0.03,0.04,19.17,31.94,OFF
671008,0.02,0.38,1.03,1.10,18.62,31.94,OFF
671107,0.38,-1.96,-0.52,2.06,29.46,31.94,OFF
671307,0.02,0.02,0.03,0.04,41.28,31.94,OFF
671408,0.02,0.38,1.03,1.10,27.37,31.94,OFF
671507,0.38,-1.96,-0.52,2.06,31.49,31.94,OFF
671707,0.02,0.02,0.03,0.04,23.61,31.94,OFF
671808,0.02,0.38,1.03,1.10,16.60,31.94,OFF
671907,0.38,-1.96,-0.52,2.06,28.64,31.94,OFF
672107,0.02,0.02,0.03,0.04,42.23,31.94,OFF
672208,0.02,0.39,1.03,1.10,57.03,31.94,OFF
672307,0.38,-1.96,-0.52,2.06,27.53,31.94,OFF
672507,0.02,0.02,0.03,0.04,42.18,31.94,OFF
672608,0.02,0.38,1.03,1.10,34.86,31.94,OFF
672707,0.38,-1.96,-0.52,2.06,22.50,31.94,OFF
672907,0.02,0.02,0.03,0.04,30.74,31.94,OFF
673008,0.02,0.39,1.03,1.10,25.01,31.94,OFF
673107,0.38,-1.96,-0.52,2.06,18.67,31.94,OFF
673307,0.02,0.02,0.03,0.04,27.64,31.94,OFF
673408,0.02,0.38,1.02,1.09,27.67,31.94,OFF
673507,0.38,-1.96,-0.52,2.06,24.66,31.94,OFF
673707,0.02,0.02,0.03,0.04,19.32,31.94,OFF
673808,0.02,0.38,1.04,1.11,25.33,31.94,OFF
673907,0.38,-1.96,-0.52,2.06,29.07,31.94,OFF
674107,0.02,0.02,0.03,0.04,23.78,31.94,OFF
674208,0.02,0.38,1.03,1.10,19.34,31.94,OFF
674307,0.38,-1.96,-0.52,2.06,22.28,31.94,OFF
674507,0.02,0.02,0.03,0.04,20.51,31.94,OFF
674608,0.02,0.39,1.03,1.10,28.75,31.94,OFF
674707,0.38,-1.96,-0.52,2.06,41.31,31.94,OFF
674907,0.02,0.02,0.03,0.04,26.58,31.94,OFF
675008,0.02,0.38,1.03,1.10,23.95,31.94,OFF
675107,0.38,-1.96,-0.52,2.06,29.60,31.94,OFF
675307,0.02,0.02,0.03,0.04,59.84,31.94,OFF
675408,0.02,0.38,1.03,1.10,36.16,31.94,OFF
675507,0.38,-1.96,-0.52,2.06,39.66,31.94,OFF
675707,0.02,0.02,0.03,0.04,31.98,31.94,OFF
675808,0.02,0.39,1.03,1.10,41.20,31.94,OFF
675907,0.38,-1.96,-0.52,2.06,34.85,31.94,OFF
676008,0.02,0.38,1.06,1.13,23.12,31.94,OFF
676207,0.02,0.02,0.03,0.04,21.98,31.94,OFF
676308,0.02,0.39,1.03,1.10,18.53,31.94,OFF
676407,0.38,-1.96,-0.52,2.06,37.94,31.94,OFF
676607,0.02,0.02,0.03,0.04,48.33,31.94,OFF
676708,0.02,0.38,1.03,1.10,21.58,31.94,OFF
676807,0.38,-1.96,-0.52,2.06,53.29,31.94,OFF
677007,0.02,0.02,0.03,0.04,51.02,31.94,OFF
677108,0.02,0.38,1.03,1.10,36.50,31.94,OFF
677207,0.38,-1.96,-0.52,2.06,20.92,31.94,OFF
677407,0.02,0.02,0.03,0.04,49.58,31.94,OFF
677508,0.02,0.38,1.03,1.10,26.33,31.94,OFF
677607,0.38,-1.96,-0.52,2.06,38.09,31.94,OFF
677807,0.02,0.02,0.03,0.04,33.60,31.94,OFF
678579,0.02,0.38,1.03,1.10,16.79,31.94,OFF
678678,0.02,0.39,1.03,1.10,37.84,31.94,OFF
678778,0.02,0.38,1.03,1.10,39.39,31.94,OFF
678878,0.02,0.38,1.06,1.13,29.02,31.94,OFF
679077,0.02,0.02,0.03,0.04,31.29,31.94,OFF
679178,0.02,0.39,1.03,1.10,27.56,31.94,OFF
679278,0.02,0.38,1.03,1.10,24.79,31.94,OFF
679477,0.02,0.02,0.03,0.04,47.17,31.94,OFF
679578,0.02,0.38,1.03,1.10,17.32,31.94,OFF
679777,0.02,0.02,0.03,0.04,16.91,31.94,OFF
679878,0.02,0.38,1.03,1.10,36.60,31.94,OFF
680077,0.02,0.02,0.03,0.04,26.74,31.94,OFF
680178,0.02,0.39,1.02,1.09,20.12,31.94,OFF
680278,0.02,0.39,1.02,1.10,29.98,31.94,OFF
680477,0.02,0.02,0.03,0.04,28.01,31.94,OFF
680578,0.02,0.38,1.02,1.09,18.30,31.94,OFF
680678,0.02,0.38,1.03,1.10,22.50,31.94,OFF
680877,0.02,0.02,0.03,0.04,23.83,31.94,OFF
680978,0.02,0.39,1.02,1.10,19.36,31.94,OFF
681078,0.02,0.39,1.03,1.10,22.28,31.94,OFF
681277,0.02,0.02,0.03,0.04,25.45,31.94,OFF
681378,0.02,0.38,1.03,1.10,17.16,31.94,OFF
681478,0.02,0.38,1.03,1.10,20.98,31.94,OFF
681677,0.02,0.02,0.03,0.04,39.26,31.94,OFF
681778,0.02,0.39,1.03,1.10,19.07,31.94,OFF
681878,0.02,0.38,1.03,1.10,31.85,31.94,OFF
682077,0.02,0.02,0.03,0.04,36.05,31.94,OFF
682178,0.02,0.38,1.03,1.10,22.92,31.94,OFF
682278,0.02,0.38,0.50,0.63,38.16,31.94,OFF
682477,0.02,0.02,0.03,0.04,17.61,31.94,OFF
682578,0.02,0.38,1.03,1.10,41.80,31.94,OFF
682678,0.02,0.39,-0.00,0.39,29.28,31.94,OFF
682778,0.02,0.39,1.03,1.10,39.08,31.94,OFF
682878,0.02,0.38,-0.00,0.38,25.40,31.94,OFF
682978,0.02,0.38,1.03,1.10,31.66,31.94,OFF
683078,0.02,0.39,1.06,1.13,60.21,31.94,OFF
683277,0.02,0.02,0.03,0.04,24.64,31.94,OFF
683378,0.02,0.38,1.03,1.10,28.03,31.94,OFF
683478,0.02,0.39,1.03,1.10,33.10,31.94,OFF
683677,0.02,0.02,0.03,0.04,46.07,31.94,OFF
683778,0.02,0.38,1.04,1.11,39.44,31.94,OFF
683878,0.02,0.39,1.03,1.10,63.15,31.94,OFF
684077,0.02,0.02,0.03,0.04,40.31,31.94,OFF
684178,0.02,0.38,1.03,1.10,14.65,31.94,OFF
684377,0.02,0.02,0.03,0.04,22.72,31.94,OFF
684478,0.02,0.38,1.03,1.10,49.97,31.94,OFF
684677,0.02,0.02,0.03,0.04,36.10,31.94,OFF
684778,0.02,0.38,1.03,1.10,35.77,31.94,OFF
684878,0.02,0.39,-0.00,0.39,23.52,31.94,OFF
684978,0.02,0.39,1.02,1.09,35.35,31.94,OFF
685078,0.02,0.39,1.03,1.10,57.92,31.94,OFF
685277,0.02,0.38,1.64,1.68,36.19,31.94,OFF
685378,0.02,0.38,1.03,1.10,22.92,31.94,OFF
685577,0.02,0.38,1.82,1.86,46.89,31.94,OFF
685678,0.02,0.38,1.03,1.10,13.33,31.94,OFF
685877,0.02,0.02,0.03,0.04,43.12,31.94,OFF
685978,0.02,0.38,1.04,1.10,52.01,31.94,OFF
686078,0.02,0.38,1.03,1.10,22.10,31.94,OFF
686178,0.02,0.38,1.06,1.13,37.30,31.94,OFF
686377,0.02,0.02,0.03,0.04,58.18,31.94,OFF
686478,0.03,0.39,1.03,1.10,39.64,31.94,OFF
686578,0.02,0.39,1.03,1.10,42.95,31.94,OFF
686777,0.02,0.02,0.03,0.04,22.35,31.94,OFF
686878,0.02,0.39,1.03,1.10,28.34,31.94,OFF
