id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
91,9988,-0.03,0.51,1.05,1.16,7054.29,nan,NORMAL_SPEED2
92,10088,-0.10,0.55,1.09,1.22,6785.59,nan,NORMAL_SPEED2
93,10188,-0.02,0.52,1.06,1.18,7134.00,nan,NORMAL_SPEED2
94,10288,-0.06,0.52,1.07,1.19,6685.22,nan,NORMAL_SPEED2
95,10388,-0.05,0.62,1.03,1.20,8100.43,nan,NORMAL_SPEED2
96,10488,-0.07,0.54,1.02,1.16,7120.27,nan,NORMAL_SPEED2
97,10588,-0.07,0.59,1.03,1.19,7533.81,nan,NORMAL_SPEED2
98,10688,-0.11,0.61,1.05,1.22,7383.35,nan,NORMAL_SPEED2
99,10788,-0.17,0.56,1.05,1.21,7719.45,nan,NORMAL_SPEED2
100,11559,-0.08,0.56,1.03,1.18,6678.75,44.69,NORMAL_SPEED2
101,11658,-0.16,0.54,1.06,1.20,7368.21,44.69,NORMAL_SPEED2
102,11758,-0.10,0.57,1.08,1.23,7917.45,44.69,NORMAL_SPEED2
103,11858,-0.11,0.59,1.09,1.24,7499.84,44.69,NORMAL_SPEED2
104,11958,-0.11,0.58,1.09,1.24,7644.00,44.69,NORMAL_SPEED2
105,12058,-0.11,0.58,1.08,1.23,7979.25,44.69,NORMAL_SPEED2
106,12158,-0.12,0.57,1.08,1.23,7726.03,44.69,NORMAL_SPEED2
107,12258,-0.12,0.56,1.08,1.23,7723.97,44.69,NORMAL_SPEED2
108,12358,-0.12,0.56,1.09,1.23,7928.81,44.69,NORMAL_SPEED2
109,12458,-0.16,0.28,1.01,1.06,7728.20,44.69,NORMAL_SPEED2
110,12558,-0.00,0.58,1.04,1.19,7717.50,44.69,NORMAL_SPEED2
111,12658,-0.09,0.53,1.07,1.19,7945.16,44.69,NORMAL_SPEED2
112,12758,-0.12,0.56,1.09,1.23,7604.30,44.69,NORMAL_SPEED2
113,12858,-0.11,0.55,1.07,1.21,8849.93,44.69,NORMAL_SPEED2
114,12958,-0.12,0.56,1.09,1.24,8400.75,44.69,NORMAL_SPEED2
